Latitude,Longitude,Altitude
47.2901799,11.4079083,1390.542
47.2901811,11.4079092,1389.914
47.2901793,11.4079114,1389.584
47.2901786,11.4079141,1389.193
47.2901794,11.4079161,1388.711
47.2901793,11.4079198,1388.24
47.2901793,11.4079247,1387.926
47.2901791,11.4079297,1387.587
47.2901785,11.4079352,1387.278
47.2901774,11.4079413,1387.018
47.2901766,11.4079497,1386.653
47.2901745,11.4079587,1386.405
47.2901735,11.4079689,1386.129
47.2901713,11.4079785,1386.001
47.2901711,11.4079894,1385.79
47.2901719,11.407999,1385.531
47.2901727,11.4080094,1385.323
47.2901736,11.4080183,1385.019
47.2901736,11.4080271,1384.712
47.2901716,11.4080355,1384.402
47.2901658,11.4080426,1384.164
47.2901616,11.4080491,1383.815
47.2901574,11.4080549,1383.403
47.2901526,11.4080595,1383.2
47.2901514,11.4080612,1382.812
47.2901503,11.4080643,1382.391
47.2901501,11.4080651,1381.804
47.2901475,11.4080699,1381.262
47.2901417,11.4080746,1380.747
47.2901556,11.4080621,1377.93
47.2901467,11.4080673,1377.653
47.2901437,11.408071,1377.103
47.290135,11.4080766,1376.906
47.290131,11.4080809,1376.575
47.290127,11.4080883,1376.276
47.2901227,11.4080946,1375.646
47.2901165,11.4081,1375.323
47.2901126,11.4081057,1374.837
47.2901116,11.4081119,1374.41
47.2901062,11.4081215,1374.32
47.2900953,11.4081312,1374.613
47.290089,11.4081404,1374.455
47.2900869,11.408147,1374.031
47.2900849,11.4081547,1373.713
47.2900802,11.4081644,1373.715
47.2900799,11.4081721,1373.428
47.2900787,11.4081798,1373.221
47.2900791,11.4081853,1372.904
47.2900778,11.4081917,1372.547
47.2900792,11.4081977,1372.023
47.2900753,11.4082068,1371.882
47.2900728,11.4082155,1371.592
47.2900721,11.4082233,1371.122
47.2900686,11.4082327,1370.883
47.2900686,11.4082401,1370.419
47.2900688,11.4082462,1369.876
47.2900675,11.408253,1369.475
47.290068,11.4082587,1369.105
47.2900707,11.408264,1368.74
47.2900728,11.40827,1368.554
47.2900711,11.4082781,1368.752
47.2900774,11.408282,1368.336
47.2900785,11.4082848,1368.063
47.2900814,11.4082861,1367.705
47.2900822,11.4082884,1367.577
47.2900846,11.4082898,1367.311
47.2900855,11.4082909,1366.98
47.2900874,11.4082894,1366.68
47.2900934,11.4082854,1366.148
47.2900994,11.4082829,1365.598
47.2901039,11.4082837,1365.154
47.2901053,11.408286,1364.912
