Latitude,Longitude,Altitude
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2936524,11.3932458,1535.807
47.2936562,11.3932368,1536.03
47.2936586,11.3932349,1536.393
47.2936591,11.3932386,1536.103
47.2936518,11.3932548,1535.881
47.2936389,11.3932809,1534.878
47.2936238,11.3933096,1534.479
47.2936097,11.3933365,1534.344
47.2936,11.3933582,1534.815
47.2935929,11.3933763,1534.454
47.2935862,11.3933945,1534.681
47.2935811,11.3934111,1534.746
47.2935832,11.3934197,1535.949
47.2935866,11.393427,1535.344
47.2935869,11.3934401,1535.368
47.2935867,11.3934546,1535.589
47.2935846,11.3934729,1535.627
47.2935836,11.39349,1536.215
47.2935869,11.3934941,1536.215
47.2935902,11.3934982,1536.216
47.2935935,11.3935023,1536.216
47.2935968,11.3935064,1536.216
47.2936,11.3935106,1536.216
47.2936033,11.3935147,1536.216
47.2936066,11.3935188,1536.216
47.2936099,11.3935229,1536.216
47.2936132,11.393527,1536.216
47.2936165,11.3935311,1536.217
47.2936198,11.3935352,1536.217
47.2936231,11.3935393,1536.217
47.2936264,11.3935434,1536.217
47.2936297,11.3935475,1536.217
47.293633,11.3935516,1536.217
47.2936363,11.3935557,1536.217
47.2936396,11.3935598,1536.217
47.2936428,11.3935639,1536.217
47.2936461,11.393568,1536.218
47.2936494,11.3935721,1536.218
47.2936527,11.3935762,1536.218
47.293656,11.3935803,1536.218
47.2936593,11.3935844,1536.218
47.2936626,11.3935885,1536.218
47.2936659,11.3935926,1536.218
47.2936692,11.3935967,1536.218
47.2936725,11.3936008,1536.218
47.2936758,11.3936049,1536.219
47.2936791,11.393609,1536.219
47.2936824,11.3936131,1536.219
47.2936856,11.3936172,1536.219
47.2936889,11.3936214,1536.219
47.2936922,11.3936255,1536.219
47.2936955,11.3936296,1536.219
47.2936988,11.3936337,1536.219
47.2937021,11.3936378,1536.22
47.2937054,11.3936419,1536.22
47.2937087,11.393646,1536.22
47.293712,11.3936501,1536.22
47.2937153,11.3936542,1536.22
47.2937186,11.3936583,1536.22
47.2937219,11.3936624,1536.22
47.2937252,11.3936665,1536.22
47.2937285,11.3936706,1536.22
47.2937317,11.3936747,1536.221
47.293735,11.3936788,1536.221
47.2937383,11.3936829,1536.221
47.2937416,11.393687,1536.221
47.2937449,11.3936911,1536.221
47.2937482,11.3936952,1536.221
47.2937515,11.3936993,1536.221
47.2937548,11.3937034,1536.221
47.2937581,11.3937075,1536.221
47.2937614,11.3937116,1536.222
47.2937647,11.3937157,1536.222
47.293768,11.3937198,1536.222
47.2937713,11.3937239,1536.222
47.2937745,11.3937281,1536.222
47.2937778,11.3937322,1536.222
