Latitude,Longitude,Altitude
47.288053,11.4053536,841.373
47.2880503,11.4053612,841.479
47.2880489,11.4053696,841.738
47.2880471,11.4053757,841.777
47.2880457,11.4053828,841.754
47.2880449,11.4053904,841.708
47.2880433,11.4053968,841.562
47.2880406,11.4054041,841.492
47.288038,11.4054108,841.238
47.2880356,11.4054172,841.053
47.2880329,11.4054236,840.921
47.2880299,11.4054303,840.836
47.2880271,11.4054364,840.777
47.2880256,11.4054448,840.824
47.2880247,11.4054521,840.835
47.2880261,11.4054584,840.857
47.2880268,11.4054645,840.801
47.2880264,11.4054693,840.851
47.2880274,11.4054746,840.837
47.2880294,11.4054776,840.776
47.2880309,11.4054802,840.605
47.2880328,11.405483,840.513
47.2880353,11.4054859,840.364
47.2880379,11.4054889,840.264
47.2880394,11.4054919,840.317
47.2880438,11.4054947,840.142
47.2880463,11.405498,840.176
47.2880478,11.4055022,840.247
47.2880508,11.4055054,840.224
47.2880532,11.4055065,840.044
47.2880557,11.4055103,840.021
47.2880579,11.4055131,840.004
47.28806,11.4055145,839.653
47.2880627,11.4055183,839.696
47.2880635,11.4055205,839.584
47.2880648,11.4055232,839.442
47.2880663,11.4055269,839.37
47.2880672,11.4055307,839.163
47.2880674,11.4055351,839.212
47.2880678,11.4055375,838.932
47.2880679,11.4055414,838.858
47.2880673,11.405545,838.746
47.2880674,11.4055479,838.546
47.2880658,11.4055498,838.353
47.2880654,11.4055532,838.258
47.2880627,11.4055554,838.134
47.2880603,11.4055573,838.11
47.2880581,11.4055585,838.031
47.2880561,11.4055603,837.866
47.288054,11.4055614,837.67
47.2880519,11.4055629,837.525
47.2880483,11.4055637,837.403
47.2880451,11.4055656,837.284
47.2880413,11.4055659,837.068
47.2880389,11.4055656,836.71
47.2880362,11.4055664,836.492
